pipe_id,age,material,diameter,pressure,soil_type,previous_breaks,location_type,leak_reports,failure_risk
4214,24,Concrete,29,121,Sand,6,Residential,14,2
4215,26,Copper,28,25,Rock,9,Downtown,15,2
4216,94,Copper,14,21,Loam,4,Downtown,10,2
4217,44,PVC,38,41,Sand,3,Residential,6,1
4218,61,Concrete,24,115,Clay,3,Downtown,7,2
4219,30,PVC,28,70,Rock,10,Downtown,7,2
4220,11,Concrete,40,98,Loam,0,Downtown,12,1
4221,48,Concrete,45,92,Sand,8,Residential,0,2
4222,52,Steel,12,59,Loam,0,Commercial,8,1
4223,35,Copper,36,150,Loam,2,Downtown,15,2
4224,84,Steel,47,88,Sand,8,Rural,15,2
4225,22,PVC,25,114,Rock,2,Industrial,9,1
4226,73,Concrete,13,50,Loam,5,Residential,1,1
4227,21,Concrete,13,131,Loam,6,Commercial,9,2
4228,55,Copper,38,32,Clay,5,Residential,13,2
4229,6,Copper,14,65,Loam,4,Rural,1,0
4230,67,Concrete,11,67,Loam,2,Commercial,8,1
4231,3,PVC,26,100,Loam,4,Rural,8,1
4232,22,Concrete,32,86,Clay,0,Downtown,3,1
4233,68,Copper,28,48,Loam,4,Downtown,12,2
4234,82,Cast Iron,5,113,Rock,8,Rural,4,2
4235,74,Concrete,38,65,Rock,9,Downtown,9,2
4236,15,Cast Iron,38,122,Clay,1,Rural,9,1
4237,95,Concrete,7,122,Loam,8,Residential,11,2
4238,26,Concrete,13,24,Loam,4,Rural,12,2
4239,29,Steel,39,78,Sand,10,Downtown,5,2
4240,95,Copper,19,140,Clay,2,Commercial,8,2
4241,72,PVC,37,114,Loam,9,Commercial,15,2
4242,95,Steel,32,127,Clay,0,Residential,13,2
4243,14,Cast Iron,44,60,Clay,4,Rural,9,2
4244,51,Concrete,44,51,Sand,8,Downtown,8,2
4245,92,Copper,41,56,Loam,5,Downtown,10,2
4246,31,Copper,21,114,Loam,6,Commercial,8,2
4247,25,PVC,4,147,Loam,1,Residential,1,0
4248,57,Concrete,41,22,Loam,10,Rural,12,2
4249,84,PVC,21,20,Sand,0,Residential,12,1
4250,68,Cast Iron,46,88,Rock,9,Downtown,4,2
4251,55,Concrete,19,136,Rock,10,Commercial,15,2
4252,54,Cast Iron,39,72,Sand,9,Commercial,0,2
4253,20,Concrete,4,82,Rock,6,Industrial,7,2
4254,31,PVC,29,89,Rock,3,Commercial,1,1
4255,69,Steel,30,60,Clay,2,Downtown,15,2
4256,51,Steel,43,102,Clay,3,Rural,7,2
4257,58,Steel,39,143,Rock,2,Residential,11,2
4258,38,Concrete,45,58,Rock,5,Downtown,2,1
4259,64,Copper,22,110,Loam,2,Industrial,15,2
4260,77,Steel,32,66,Rock,3,Downtown,11,2
4261,30,Cast Iron,13,51,Sand,10,Industrial,14,2
4262,18,PVC,39,138,Loam,2,Industrial,6,1
4263,19,Copper,35,145,Loam,10,Rural,5,2
4264,33,PVC,41,44,Clay,9,Downtown,1,2
4265,27,Cast Iron,34,136,Clay,1,Rural,8,1
4266,79,Cast Iron,15,133,Loam,1,Commercial,15,2
4267,70,PVC,19,143,Sand,3,Industrial,1,1
4268,4,PVC,5,113,Clay,2,Residential,1,0
4269,78,Steel,12,53,Rock,10,Downtown,4,2
4270,46,Concrete,41,36,Rock,0,Rural,0,0
4271,4,Cast Iron,44,39,Loam,6,Residential,0,1
4272,100,Copper,12,24,Loam,4,Industrial,10,2
4273,2,PVC,10,26,Clay,5,Downtown,3,1
4274,88,Steel,36,28,Sand,8,Rural,6,2
4275,24,PVC,30,66,Clay,7,Residential,8,2
4276,20,Cast Iron,40,58,Sand,3,Commercial,11,2
4277,59,PVC,29,106,Rock,7,Commercial,12,2
4278,60,Steel,26,27,Sand,9,Commercial,10,2
4279,99,Concrete,41,69,Loam,3,Residential,9,2
4280,85,Steel,19,102,Loam,1,Residential,4,1
4281,72,Copper,28,95,Loam,10,Residential,7,2
4282,29,Steel,26,26,Sand,4,Industrial,4,1
4283,12,Concrete,47,127,Clay,0,Downtown,13,1
4284,29,Copper,12,62,Sand,6,Commercial,2,1
4285,20,PVC,31,56,Clay,5,Downtown,13,2
4286,34,PVC,44,147,Rock,5,Downtown,7,2
4287,73,Steel,45,44,Rock,8,Rural,8,2
4288,46,Concrete,37,56,Sand,0,Downtown,1,0
4289,16,Concrete,19,149,Loam,1,Commercial,3,0
4290,2,Cast Iron,23,119,Loam,9,Residential,8,2
4291,40,Copper,11,111,Sand,2,Downtown,13,2
4292,49,PVC,13,75,Rock,6,Commercial,7,2
4293,100,Cast Iron,12,132,Loam,5,Residential,12,2
4294,34,Cast Iron,21,20,Loam,6,Rural,8,2
4295,77,Copper,48,40,Loam,0,Industrial,12,1
4296,51,Copper,34,39,Loam,7,Downtown,0,1
4297,53,Cast Iron,5,70,Loam,10,Industrial,0,2
4298,34,PVC,27,132,Clay,0,Residential,5,1
4299,19,Steel,21,146,Clay,6,Downtown,0,2
4300,77,Steel,22,125,Sand,2,Rural,9,2
4301,48,Copper,21,46,Sand,8,Commercial,15,2
4302,4,Copper,38,124,Clay,5,Downtown,14,2
4303,6,Cast Iron,44,113,Clay,1,Residential,8,1
4304,53,Copper,10,72,Loam,7,Rural,8,2
4305,9,Cast Iron,8,120,Loam,8,Downtown,2,2
4306,71,Steel,11,141,Rock,3,Commercial,9,2
4307,49,PVC,28,148,Loam,9,Residential,4,2
4308,58,PVC,13,86,Clay,2,Downtown,11,2
4309,7,PVC,39,101,Loam,2,Residential,6,1
4310,99,Cast Iron,22,78,Clay,4,Industrial,9,2
4311,41,PVC,29,45,Rock,7,Industrial,13,2
4312,23,Concrete,29,118,Sand,7,Rural,11,2
4313,39,Concrete,40,118,Sand,2,Rural,12,2
4314,92,Steel,33,70,Loam,3,Residential,14,2
4315,26,Concrete,46,44,Clay,4,Residential,14,2
4316,34,Copper,31,41,Loam,3,Residential,1,0
4317,80,PVC,13,74,Loam,10,Industrial,10,2
4318,15,Cast Iron,9,115,Rock,0,Residential,7,1
4319,2,PVC,7,96,Sand,6,Commercial,12,2
4320,85,Steel,9,33,Rock,2,Downtown,3,1
4321,94,Copper,30,96,Loam,8,Commercial,13,2
4322,90,Copper,38,100,Loam,2,Industrial,14,2
4323,49,PVC,40,94,Clay,9,Rural,7,2
4324,45,Steel,38,139,Loam,7,Residential,12,2
4325,1,Cast Iron,25,107,Clay,9,Commercial,0,2
4326,78,Cast Iron,4,32,Loam,4,Downtown,8,2
4327,12,Steel,44,33,Clay,9,Residential,6,2
4328,3,Concrete,43,72,Sand,7,Rural,14,2
4329,40,Cast Iron,11,33,Clay,10,Downtown,4,2
4330,19,Concrete,30,25,Rock,0,Residential,3,0
4331,6,Steel,5,113,Sand,2,Commercial,10,1
4332,68,PVC,39,95,Clay,9,Downtown,0,2
4333,13,Cast Iron,46,89,Rock,10,Commercial,5,2
4334,87,Cast Iron,26,108,Clay,6,Residential,6,2
4335,12,Cast Iron,35,79,Rock,1,Rural,9,1
4336,26,Steel,48,55,Rock,1,Rural,10,1
4337,27,Copper,27,128,Clay,9,Industrial,4,2
4338,88,Steel,4,102,Loam,5,Rural,9,2
4339,31,Steel,7,116,Rock,7,Downtown,1,2
4340,24,Steel,43,135,Loam,7,Industrial,8,2
4341,58,Copper,7,57,Sand,10,Rural,5,2
4342,97,PVC,37,58,Rock,6,Rural,4,2
4343,63,Copper,16,56,Rock,7,Rural,4,2
4344,7,Concrete,5,29,Loam,3,Residential,2,0
4345,47,Steel,15,114,Sand,8,Downtown,7,2
4346,27,Cast Iron,23,89,Rock,8,Commercial,10,2
4347,94,Steel,9,108,Rock,9,Rural,10,2
4348,50,Copper,36,46,Clay,1,Downtown,6,1
4349,88,Copper,11,31,Rock,1,Rural,11,1
4350,66,Concrete,13,119,Loam,9,Commercial,2,2
4351,79,Copper,28,21,Rock,5,Downtown,11,2
4352,41,Copper,35,58,Rock,9,Industrial,0,2
4353,27,PVC,4,110,Clay,5,Rural,1,1
4354,43,Concrete,37,73,Sand,5,Commercial,13,2
4355,8,Copper,43,107,Sand,8,Industrial,1,2
4356,58,Concrete,44,72,Clay,0,Residential,9,1
4357,81,Copper,5,38,Rock,4,Commercial,14,2
4358,37,PVC,48,48,Clay,3,Rural,12,2
4359,20,Steel,6,61,Rock,9,Commercial,9,2
4360,22,Copper,12,53,Loam,4,Residential,4,1
4361,4,Steel,36,45,Rock,5,Commercial,11,2
4362,22,PVC,8,103,Rock,7,Industrial,11,2
4363,87,Copper,13,133,Rock,2,Rural,12,2
4364,19,PVC,33,115,Clay,9,Residential,15,2
4365,40,Steel,33,127,Loam,8,Industrial,2,2
4366,12,PVC,22,76,Clay,4,Commercial,7,1
4367,9,Cast Iron,9,77,Rock,10,Residential,6,2
4368,81,Concrete,11,132,Rock,1,Industrial,6,1
4369,56,Cast Iron,37,26,Rock,0,Downtown,5,1
4370,71,Concrete,6,106,Loam,10,Industrial,6,2
4371,29,Cast Iron,34,139,Loam,3,Commercial,12,2
4372,27,Steel,34,139,Sand,1,Industrial,10,1
4373,55,Steel,8,54,Clay,6,Residential,9,2
4374,44,PVC,26,116,Sand,7,Rural,11,2
4375,76,Copper,46,66,Rock,9,Commercial,9,2
4376,30,Concrete,29,33,Loam,7,Rural,12,2
4377,36,Copper,36,64,Clay,8,Residential,10,2
4378,14,Steel,14,32,Loam,8,Residential,10,2
4379,3,Concrete,33,146,Loam,6,Residential,1,1
4380,23,Steel,26,95,Loam,5,Rural,6,2
4381,86,PVC,36,90,Clay,1,Commercial,13,2
4382,22,Cast Iron,48,109,Sand,3,Residential,6,1
4383,77,Concrete,25,147,Sand,1,Commercial,12,2
4384,8,Copper,17,109,Rock,0,Industrial,9,1
4385,61,PVC,26,138,Loam,1,Downtown,8,1
4386,28,Steel,38,84,Sand,2,Rural,3,1
4387,23,Copper,14,149,Sand,0,Commercial,12,1
4388,52,Steel,36,139,Clay,4,Industrial,10,2
4389,93,Steel,36,130,Sand,9,Downtown,3,2
4390,12,PVC,15,140,Rock,9,Rural,3,2
4391,29,Concrete,14,47,Clay,9,Commercial,1,2
4392,5,Cast Iron,47,23,Sand,1,Industrial,0,0
4393,12,Copper,23,71,Clay,7,Residential,5,2
4394,30,Cast Iron,42,65,Clay,7,Downtown,12,2
4395,31,Copper,39,89,Sand,3,Rural,15,2
4396,49,Copper,18,20,Rock,9,Rural,1,2
4397,25,Concrete,41,42,Loam,3,Downtown,10,1
4398,87,Cast Iron,15,78,Sand,5,Residential,6,2
4399,67,PVC,37,136,Clay,8,Commercial,6,2
4400,59,Copper,7,46,Clay,2,Rural,2,1
4401,70,Copper,34,43,Rock,9,Downtown,5,2
4402,35,PVC,21,79,Clay,10,Downtown,6,2
4403,27,Copper,44,61,Rock,4,Rural,12,2
4404,52,PVC,29,109,Clay,7,Rural,4,2
4405,18,PVC,13,121,Loam,0,Residential,9,1
4406,42,Concrete,17,79,Sand,2,Residential,0,0
4407,21,Concrete,46,94,Loam,7,Downtown,12,2
4408,83,Steel,29,142,Loam,9,Downtown,9,2
4409,41,Concrete,6,22,Loam,1,Commercial,1,0
4410,56,PVC,24,58,Clay,3,Downtown,11,2
4411,97,PVC,37,57,Clay,0,Industrial,6,1
4412,31,Cast Iron,6,127,Loam,10,Industrial,0,2
4413,74,Copper,16,69,Clay,4,Downtown,10,2
4414,38,Steel,42,31,Rock,8,Commercial,3,2
4415,2,Concrete,33,83,Clay,3,Rural,12,2
4416,85,Steel,48,34,Rock,6,Residential,11,2
4417,28,Cast Iron,31,100,Loam,10,Industrial,3,2
4418,88,Copper,12,36,Loam,1,Residential,4,0
4419,30,Cast Iron,40,118,Sand,5,Rural,11,2
4420,36,Steel,7,129,Sand,1,Residential,14,2
4421,5,Concrete,26,62,Clay,10,Commercial,12,2
4422,99,PVC,45,30,Sand,8,Rural,11,2
4423,74,PVC,34,90,Clay,10,Industrial,15,2
4424,82,PVC,10,47,Loam,6,Downtown,0,1
4425,56,Concrete,47,26,Sand,0,Downtown,14,1
4426,91,Cast Iron,38,50,Rock,5,Downtown,15,2
4427,59,Concrete,18,78,Sand,6,Rural,13,2
4428,68,Copper,17,26,Sand,8,Industrial,0,2
4429,8,Cast Iron,14,124,Sand,3,Industrial,8,2
4430,3,Concrete,22,106,Clay,2,Commercial,10,1
4431,20,Cast Iron,19,55,Loam,1,Commercial,1,0
4432,6,Steel,38,61,Loam,10,Rural,9,2
4433,25,Cast Iron,20,134,Sand,2,Residential,7,1
4434,25,Concrete,31,61,Loam,4,Downtown,8,2
4435,85,Copper,24,100,Rock,1,Rural,11,1
4436,17,PVC,38,55,Rock,10,Rural,12,2
4437,11,Concrete,38,35,Loam,9,Residential,15,2
4438,50,Copper,46,58,Clay,10,Residential,9,2
4439,73,Copper,37,77,Loam,3,Downtown,8,1
4440,52,Copper,7,61,Loam,2,Residential,1,0
4441,70,Copper,42,112,Clay,7,Industrial,8,2
4442,51,PVC,41,83,Clay,6,Downtown,9,2
4443,71,Steel,22,114,Loam,2,Rural,11,2
4444,61,PVC,13,77,Rock,6,Downtown,7,2
4445,75,Steel,26,109,Sand,0,Commercial,6,1
4446,74,Concrete,20,71,Loam,7,Residential,8,2
4447,48,Steel,7,113,Clay,7,Commercial,10,2
4448,67,Concrete,46,29,Rock,6,Commercial,2,2
4449,41,Copper,35,49,Clay,6,Downtown,11,2
4450,30,PVC,16,39,Clay,1,Residential,10,1
4451,100,Steel,20,80,Loam,2,Commercial,9,2
4452,29,Steel,28,29,Loam,3,Downtown,14,2
4453,48,Cast Iron,31,129,Loam,1,Rural,15,2
4454,30,PVC,22,82,Rock,2,Rural,3,0
4455,86,Steel,15,37,Rock,8,Downtown,15,2
4456,47,Steel,17,40,Rock,5,Commercial,13,2
4457,69,Cast Iron,30,24,Clay,1,Commercial,14,2
4458,66,Concrete,34,120,Sand,3,Downtown,6,2
4459,60,Cast Iron,22,60,Clay,4,Commercial,14,2
4460,75,PVC,26,86,Clay,0,Industrial,0,0
4461,56,Steel,44,100,Clay,5,Industrial,0,2
4462,40,Concrete,47,149,Loam,1,Commercial,9,1
4463,26,Steel,13,124,Loam,7,Industrial,11,2
4464,44,Concrete,13,114,Loam,3,Downtown,14,2
4465,98,Steel,5,86,Sand,7,Downtown,15,2
4466,64,Copper,7,128,Sand,3,Industrial,13,2
4467,44,Cast Iron,40,79,Sand,3,Commercial,2,1
4468,84,Steel,33,37,Rock,1,Commercial,11,1
4469,31,PVC,48,144,Clay,5,Industrial,14,2
4470,92,Concrete,33,76,Clay,3,Residential,0,1
4471,57,Steel,21,34,Clay,7,Rural,6,2
4472,21,PVC,11,47,Loam,10,Industrial,9,2
4473,68,Steel,16,137,Sand,8,Industrial,12,2
4474,7,Cast Iron,9,148,Clay,0,Downtown,12,2
4475,67,Steel,8,70,Clay,8,Rural,0,2
4476,55,Concrete,43,138,Sand,0,Industrial,14,1
4477,87,Concrete,8,74,Sand,9,Downtown,8,2
4478,88,Cast Iron,21,132,Sand,3,Downtown,13,2
4479,80,Concrete,18,123,Clay,10,Residential,8,2
4480,36,PVC,14,86,Clay,3,Rural,11,2
4481,99,Concrete,8,25,Sand,9,Commercial,12,2
4482,12,Copper,9,34,Rock,5,Downtown,10,2
4483,31,Steel,40,135,Clay,10,Rural,0,2
4484,73,Copper,46,69,Rock,7,Downtown,8,2
4485,83,Steel,33,146,Loam,1,Commercial,9,1
4486,31,PVC,40,145,Loam,5,Industrial,11,2
4487,65,Copper,13,137,Clay,9,Rural,1,2
4488,59,Copper,14,48,Rock,0,Commercial,12,1
4489,46,Concrete,43,78,Rock,4,Downtown,7,2
4490,78,Concrete,6,35,Rock,2,Industrial,10,2
4491,28,Concrete,43,42,Sand,4,Industrial,8,1
4492,93,Cast Iron,15,73,Sand,10,Commercial,6,2
4493,72,Cast Iron,18,90,Loam,3,Residential,9,2
4494,94,Steel,32,91,Loam,4,Commercial,5,2
4495,72,PVC,18,120,Sand,9,Rural,12,2
4496,63,Copper,16,73,Rock,6,Residential,13,2
4497,59,Cast Iron,17,125,Clay,9,Commercial,11,2
4498,13,PVC,8,75,Rock,5,Downtown,1,1
4499,62,Concrete,16,35,Loam,1,Downtown,0,0
4500,46,Copper,14,28,Loam,7,Rural,2,1
4501,62,PVC,18,136,Sand,1,Downtown,12,1
4502,53,PVC,8,44,Clay,9,Rural,10,2
4503,88,Steel,16,31,Clay,3,Industrial,10,2
4504,9,Cast Iron,13,73,Loam,7,Industrial,4,2
4505,80,Copper,31,72,Clay,2,Residential,13,2
4506,91,Concrete,25,45,Rock,4,Residential,6,2
4507,81,Steel,13,119,Loam,0,Residential,1,0
4508,4,Cast Iron,34,36,Loam,2,Residential,5,1
4509,94,Cast Iron,11,135,Rock,0,Rural,12,2
4510,39,PVC,18,139,Clay,1,Industrial,4,1
4511,55,Steel,23,95,Sand,10,Rural,13,2
4512,1,PVC,10,148,Loam,8,Residential,12,2
4513,95,Steel,33,51,Rock,6,Commercial,9,2
4514,9,PVC,29,128,Sand,7,Residential,12,2
4515,40,Steel,48,54,Loam,1,Commercial,12,1
4516,75,PVC,34,122,Loam,1,Industrial,11,1
4517,8,Steel,43,26,Loam,2,Residential,1,0
4518,34,Steel,30,50,Rock,7,Industrial,4,2
4519,40,Steel,27,149,Loam,5,Commercial,13,2
4520,34,Cast Iron,35,96,Loam,10,Residential,2,2
4521,76,Steel,35,123,Sand,3,Commercial,3,1
4522,4,Copper,8,80,Rock,8,Residential,12,2
4523,12,Cast Iron,37,30,Clay,0,Industrial,6,1
4524,7,Cast Iron,16,24,Clay,1,Residential,2,1
4525,57,Copper,15,25,Clay,0,Downtown,12,1
4526,13,Steel,13,134,Loam,2,Commercial,10,1
4527,43,PVC,14,129,Clay,3,Downtown,2,1
4528,68,Copper,39,135,Rock,8,Industrial,13,2
4529,34,Cast Iron,12,77,Rock,4,Residential,13,2
4530,47,Concrete,48,135,Sand,7,Commercial,11,2
4531,91,Steel,13,83,Loam,0,Rural,8,1
4532,17,Concrete,22,67,Clay,5,Industrial,6,2
4533,100,Cast Iron,32,83,Rock,8,Industrial,14,2
4534,34,PVC,32,55,Loam,10,Residential,9,2
4535,64,Copper,32,137,Clay,1,Rural,12,2
4536,53,Steel,21,58,Clay,7,Commercial,10,2
4537,48,PVC,10,84,Clay,7,Rural,12,2
4538,88,Copper,45,75,Loam,10,Residential,1,2
4539,4,Concrete,28,91,Sand,6,Downtown,6,2
4540,76,Steel,18,119,Loam,7,Rural,15,2
4541,84,Concrete,25,125,Rock,2,Residential,5,1
4542,18,PVC,6,102,Rock,10,Rural,13,2
4543,54,PVC,32,150,Loam,1,Downtown,13,2
4544,12,Steel,32,31,Loam,0,Commercial,2,0
4545,95,Steel,20,105,Rock,3,Downtown,10,2
4546,87,Concrete,14,119,Loam,3,Downtown,0,1
4547,95,Steel,40,85,Sand,6,Commercial,8,2
4548,65,Steel,25,141,Rock,5,Commercial,9,2
4549,85,Concrete,9,113,Sand,0,Industrial,10,1
4550,66,PVC,29,65,Loam,3,Commercial,3,1
4551,44,Steel,9,68,Clay,3,Industrial,13,2
4552,21,PVC,14,130,Clay,1,Rural,14,1
4553,37,Concrete,9,136,Sand,5,Commercial,8,2
4554,58,Copper,15,76,Sand,8,Residential,1,2
4555,86,Concrete,14,101,Sand,0,Industrial,3,1
4556,95,Cast Iron,42,102,Rock,7,Residential,12,2
4557,83,PVC,7,87,Sand,8,Rural,2,2
4558,80,PVC,30,130,Loam,10,Downtown,8,2
4559,35,Concrete,37,49,Rock,8,Industrial,14,2
4560,2,Concrete,5,135,Clay,1,Industrial,1,1
4561,87,PVC,4,86,Sand,1,Residential,9,1
4562,51,Cast Iron,35,28,Clay,10,Residential,0,2
4563,32,Copper,24,45,Rock,1,Residential,1,0
4564,42,Concrete,10,54,Rock,9,Downtown,2,2
4565,57,PVC,21,75,Sand,0,Rural,14,1
4566,28,Copper,42,128,Rock,9,Rural,0,2
4567,14,Cast Iron,41,64,Sand,1,Downtown,8,1
4568,35,PVC,9,96,Sand,6,Downtown,1,1
4569,68,Steel,28,41,Rock,2,Industrial,8,1
4570,1,Cast Iron,24,91,Clay,7,Rural,13,2
4571,2,Copper,32,79,Rock,4,Industrial,6,1
4572,65,Copper,41,68,Clay,0,Industrial,13,1
4573,90,Copper,5,145,Rock,4,Rural,11,2
4574,32,PVC,11,44,Rock,4,Downtown,2,1
4575,48,Concrete,42,47,Clay,3,Industrial,12,2
4576,35,Cast Iron,10,145,Rock,6,Commercial,1,2
4577,14,Concrete,6,24,Sand,3,Rural,1,0
4578,4,Concrete,6,135,Sand,4,Rural,13,2
4579,22,Concrete,48,101,Sand,7,Rural,7,2
4580,27,Steel,17,49,Sand,7,Commercial,11,2
4581,11,Copper,29,81,Rock,9,Rural,13,2
4582,18,Concrete,28,110,Clay,8,Downtown,11,2
4583,6,PVC,6,106,Clay,7,Residential,6,2
4584,38,Concrete,13,38,Rock,9,Commercial,12,2
4585,58,Cast Iron,34,117,Clay,2,Residential,1,1
4586,79,Copper,47,30,Clay,9,Downtown,6,2
4587,92,Steel,6,87,Rock,4,Rural,1,1
4588,58,Steel,34,115,Sand,10,Industrial,3,2
4589,51,PVC,34,97,Clay,10,Downtown,2,2
4590,4,Copper,33,100,Loam,9,Rural,0,2
4591,1,Cast Iron,45,79,Loam,5,Rural,7,2
4592,57,Steel,20,134,Sand,6,Downtown,0,2
4593,42,Concrete,18,27,Clay,4,Downtown,7,2
4594,11,Concrete,14,91,Loam,10,Rural,7,2
4595,77,Copper,13,119,Rock,4,Rural,2,1
4596,1,Steel,31,27,Loam,8,Commercial,10,2
4597,31,PVC,28,127,Clay,5,Rural,12,2
4598,16,Steel,8,129,Sand,2,Industrial,7,1
4599,8,Steel,6,102,Clay,5,Commercial,11,2
4600,60,Cast Iron,44,27,Sand,6,Commercial,0,1
4601,8,Cast Iron,35,77,Rock,10,Residential,1,2
4602,58,Concrete,10,80,Clay,6,Residential,9,2
4603,77,Steel,46,58,Rock,9,Rural,3,2
4604,25,Concrete,6,149,Rock,0,Rural,14,1
4605,44,Cast Iron,46,111,Clay,3,Rural,7,2
4606,82,Steel,6,110,Sand,4,Residential,7,2
4607,73,Steel,29,41,Rock,9,Rural,0,2
4608,11,Cast Iron,16,54,Clay,3,Industrial,6,2
4609,62,Steel,19,121,Loam,8,Rural,1,2
4610,49,Cast Iron,45,129,Clay,9,Downtown,11,2
4611,78,PVC,44,77,Sand,6,Commercial,1,1
4612,10,Cast Iron,8,51,Loam,1,Residential,6,1
4613,27,Cast Iron,12,24,Loam,4,Rural,3,1
4614,93,Cast Iron,14,61,Clay,1,Commercial,0,1
4615,53,Steel,9,54,Loam,8,Downtown,5,2
4616,65,Steel,16,121,Clay,8,Downtown,7,2
4617,36,Concrete,11,112,Loam,0,Residential,5,0
4618,85,PVC,14,42,Sand,8,Commercial,5,2
4619,25,Steel,38,112,Clay,1,Commercial,6,1
4620,63,Concrete,6,115,Sand,4,Industrial,5,2
4621,15,Copper,35,45,Sand,7,Industrial,15,2
4622,37,Concrete,11,115,Rock,7,Rural,8,2
4623,82,Copper,34,21,Rock,5,Downtown,4,2
4624,99,Copper,8,87,Clay,0,Commercial,6,1
4625,53,Concrete,12,31,Sand,9,Residential,11,2
4626,94,Copper,12,42,Loam,10,Industrial,9,2
4627,30,Concrete,40,127,Sand,3,Rural,2,1
4628,80,PVC,43,80,Sand,2,Industrial,13,2
4629,81,Copper,6,63,Loam,0,Rural,11,1
4630,60,PVC,47,148,Clay,6,Industrial,7,2
4631,19,Steel,21,82,Loam,2,Industrial,10,1
4632,95,Steel,27,121,Rock,0,Industrial,8,1
4633,45,Concrete,20,59,Sand,3,Industrial,3,1
4634,37,Cast Iron,14,20,Loam,4,Downtown,5,2
4635,19,Copper,18,40,Sand,2,Commercial,7,1
4636,70,Copper,18,37,Loam,6,Rural,15,2
4637,64,Steel,7,148,Clay,5,Industrial,1,2
4638,78,Copper,16,120,Clay,3,Commercial,0,1
4639,65,Steel,32,123,Loam,7,Residential,6,2
4640,38,Steel,29,133,Rock,8,Downtown,8,2
4641,79,Concrete,47,102,Rock,5,Industrial,13,2
4642,100,Concrete,41,56,Clay,9,Rural,7,2
4643,65,PVC,18,68,Rock,4,Downtown,1,1
4644,7,PVC,43,120,Rock,6,Downtown,1,1
4645,33,Steel,34,124,Sand,4,Commercial,7,2
4646,81,Cast Iron,42,95,Rock,2,Industrial,14,2
4647,88,PVC,41,93,Clay,3,Rural,13,2
4648,94,Copper,34,21,Rock,8,Commercial,15,2
4649,99,Copper,28,69,Sand,4,Residential,2,1
4650,98,Cast Iron,43,28,Loam,8,Commercial,14,2
4651,29,PVC,22,54,Loam,8,Downtown,13,2
4652,63,Copper,44,116,Rock,10,Downtown,15,2
4653,13,PVC,20,51,Rock,2,Industrial,9,1
4654,17,Steel,45,75,Sand,0,Industrial,9,1
4655,44,Cast Iron,20,82,Loam,10,Downtown,11,2
4656,58,Concrete,27,122,Sand,2,Industrial,8,1
4657,63,Copper,29,103,Loam,6,Residential,4,2
4658,25,Steel,23,105,Rock,4,Rural,7,2
4659,1,Cast Iron,35,22,Loam,8,Industrial,9,2
4660,96,Cast Iron,9,107,Loam,5,Rural,7,2
4661,54,Steel,32,44,Rock,5,Downtown,2,2
4662,69,PVC,12,144,Clay,6,Rural,0,2
4663,99,Steel,44,99,Clay,5,Residential,11,2
4664,70,Copper,38,114,Loam,7,Downtown,6,2
4665,31,Steel,9,125,Sand,3,Rural,4,1
4666,40,Concrete,17,127,Rock,6,Downtown,9,2
4667,23,Copper,25,129,Sand,10,Rural,4,2
4668,30,Concrete,33,38,Rock,5,Residential,12,2
4669,86,Concrete,11,150,Sand,4,Residential,14,2
4670,9,Copper,46,61,Rock,8,Commercial,6,2
4671,96,Cast Iron,16,136,Clay,1,Commercial,1,1
4672,28,Copper,4,70,Clay,0,Rural,13,1
4673,68,Steel,38,113,Sand,7,Commercial,9,2
4674,71,Steel,40,61,Sand,1,Residential,7,1
4675,30,PVC,23,51,Rock,6,Residential,11,2
4676,49,Steel,44,106,Sand,5,Residential,5,2
4677,50,Steel,11,84,Loam,5,Industrial,3,2
4678,46,PVC,17,36,Rock,10,Downtown,15,2
4679,98,Steel,31,25,Rock,4,Residential,4,2
4680,45,Copper,29,69,Rock,3,Downtown,7,1
4681,46,Cast Iron,39,145,Sand,10,Rural,12,2
4682,50,Steel,24,34,Sand,8,Industrial,6,2
4683,27,Copper,9,26,Loam,1,Residential,2,0
4684,2,Steel,44,113,Sand,3,Residential,8,1
4685,23,Copper,35,74,Sand,1,Industrial,9,1
4686,46,Steel,32,63,Loam,0,Industrial,15,1
4687,10,Cast Iron,28,51,Sand,0,Commercial,2,0
4688,57,Steel,18,20,Sand,1,Rural,1,0
4689,80,Steel,34,137,Sand,1,Downtown,11,2
4690,11,PVC,24,65,Loam,7,Rural,2,1
4691,99,Steel,35,63,Loam,9,Downtown,9,2
4692,14,PVC,17,29,Sand,4,Rural,0,0
4693,60,Steel,10,51,Clay,10,Rural,4,2
4694,30,PVC,21,71,Loam,4,Downtown,2,1
4695,29,Cast Iron,46,81,Loam,5,Rural,10,2
4696,8,Steel,29,110,Sand,5,Commercial,12,2
4697,89,Steel,25,111,Rock,1,Downtown,8,2
4698,57,Steel,17,128,Rock,6,Downtown,14,2
4699,35,Steel,20,24,Rock,1,Industrial,4,1
4700,81,Concrete,17,142,Rock,5,Rural,9,2
4701,42,PVC,37,90,Clay,5,Commercial,15,2
4702,89,PVC,30,57,Clay,3,Commercial,6,1
4703,2,Concrete,23,150,Rock,7,Rural,5,2
4704,99,PVC,39,79,Rock,10,Rural,12,2
4705,85,Copper,30,84,Sand,5,Commercial,6,2
4706,82,Copper,23,89,Sand,3,Rural,13,2
